AssetId,SiteNo,SiteName,CategoryName,OverallScore,EqCriticality,EqOperatingIssues,EqRedundancy,EqServiceSupport,EqAge,SiteBusinessPriority,EqEfficiency,EqMainCost,EqLoading,ROMReplacementCost,BudgetYear,ROMCostInBudgetYear,SourceWorkbook,SourceSheet,SourceRowNumber,CalculationLayer,ValidationStatus,IsTestRecord
499,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,132,Scoring Engine -> Output- Asset Scores,Valid,false
500,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,133,Scoring Engine -> Output- Asset Scores,Valid,false
501,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,134,Scoring Engine -> Output- Asset Scores,Valid,false
502,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,135,Scoring Engine -> Output- Asset Scores,Valid,false
503,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,136,Scoring Engine -> Output- Asset Scores,Valid,false
504,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,137,Scoring Engine -> Output- Asset Scores,Valid,false
882,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,138,Scoring Engine -> Output- Asset Scores,Valid,false
883,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,139,Scoring Engine -> Output- Asset Scores,Valid,false
884,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,140,Scoring Engine -> Output- Asset Scores,Valid,false
885,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,141,Scoring Engine -> Output- Asset Scores,Valid,false
886,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,142,Scoring Engine -> Output- Asset Scores,Valid,false
887,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,143,Scoring Engine -> Output- Asset Scores,Valid,false
888,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,144,Scoring Engine -> Output- Asset Scores,Valid,false
889,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,145,Scoring Engine -> Output- Asset Scores,Valid,false
890,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,146,Scoring Engine -> Output- Asset Scores,Valid,false
891,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,147,Scoring Engine -> Output- Asset Scores,Valid,false
892,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,148,Scoring Engine -> Output- Asset Scores,Valid,false
893,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,149,Scoring Engine -> Output- Asset Scores,Valid,false
894,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,150,Scoring Engine -> Output- Asset Scores,Valid,false
895,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,151,Scoring Engine -> Output- Asset Scores,Valid,false
896,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,152,Scoring Engine -> Output- Asset Scores,Valid,false
897,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,153,Scoring Engine -> Output- Asset Scores,Valid,false
898,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,154,Scoring Engine -> Output- Asset Scores,Valid,false
899,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,155,Scoring Engine -> Output- Asset Scores,Valid,false
900,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,156,Scoring Engine -> Output- Asset Scores,Valid,false
901,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,157,Scoring Engine -> Output- Asset Scores,Valid,false
902,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,158,Scoring Engine -> Output- Asset Scores,Valid,false
903,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,159,Scoring Engine -> Output- Asset Scores,Valid,false
904,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,160,Scoring Engine -> Output- Asset Scores,Valid,false
905,PDX02,Portland-Hillsboro 2,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,161,Scoring Engine -> Output- Asset Scores,Valid,false
935,PHX01,Phoenix-Deer Valley,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,162,Scoring Engine -> Output- Asset Scores,Valid,false
936,PHX01,Phoenix-Deer Valley,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,163,Scoring Engine -> Output- Asset Scores,Valid,false
937,PHX01,Phoenix-Deer Valley,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,164,Scoring Engine -> Output- Asset Scores,Valid,false
938,PHX01,Phoenix-Deer Valley,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,165,Scoring Engine -> Output- Asset Scores,Valid,false
1047,SLC03,Salt Lake City-Lindon,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,166,Scoring Engine -> Output- Asset Scores,Valid,false
1068,SLC07,Salt Lake City-Fair Park,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,167,Scoring Engine -> Output- Asset Scores,Valid,false
1069,SLC07,Salt Lake City-Fair Park,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,168,Scoring Engine -> Output- Asset Scores,Valid,false
1070,SLC07,Salt Lake City-Fair Park,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,169,Scoring Engine -> Output- Asset Scores,Valid,false
1071,SLC07,Salt Lake City-Fair Park,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,170,Scoring Engine -> Output- Asset Scores,Valid,false
1252,TPA01,Tampa-West,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,171,Scoring Engine -> Output- Asset Scores,Valid,false
1290,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,172,Scoring Engine -> Output- Asset Scores,Valid,false
1291,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,173,Scoring Engine -> Output- Asset Scores,Valid,false
1292,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,174,Scoring Engine -> Output- Asset Scores,Valid,false
1293,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,175,Scoring Engine -> Output- Asset Scores,Valid,false
1294,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,176,Scoring Engine -> Output- Asset Scores,Valid,false
1295,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,177,Scoring Engine -> Output- Asset Scores,Valid,false
1296,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,178,Scoring Engine -> Output- Asset Scores,Valid,false
1297,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,179,Scoring Engine -> Output- Asset Scores,Valid,false
1298,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,180,Scoring Engine -> Output- Asset Scores,Valid,false
1299,DAL01,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,181,Scoring Engine -> Output- Asset Scores,Valid,false
1309,DAL02,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,182,Scoring Engine -> Output- Asset Scores,Valid,false
1313,DAL02,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,183,Scoring Engine -> Output- Asset Scores,Valid,false
1314,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,184,Scoring Engine -> Output- Asset Scores,Valid,false
1315,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,185,Scoring Engine -> Output- Asset Scores,Valid,false
1316,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,186,Scoring Engine -> Output- Asset Scores,Valid,false
1317,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,187,Scoring Engine -> Output- Asset Scores,Valid,false
1318,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,188,Scoring Engine -> Output- Asset Scores,Valid,false
1319,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,189,Scoring Engine -> Output- Asset Scores,Valid,false
1320,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,190,Scoring Engine -> Output- Asset Scores,Valid,false
1321,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,191,Scoring Engine -> Output- Asset Scores,Valid,false
1322,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,192,Scoring Engine -> Output- Asset Scores,Valid,false
1323,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,193,Scoring Engine -> Output- Asset Scores,Valid,false
1324,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,194,Scoring Engine -> Output- Asset Scores,Valid,false
1325,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,195,Scoring Engine -> Output- Asset Scores,Valid,false
1326,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,196,Scoring Engine -> Output- Asset Scores,Valid,false
1327,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,197,Scoring Engine -> Output- Asset Scores,Valid,false
1328,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,198,Scoring Engine -> Output- Asset Scores,Valid,false
1329,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,199,Scoring Engine -> Output- Asset Scores,Valid,false
1330,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,200,Scoring Engine -> Output- Asset Scores,Valid,false
1331,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,201,Scoring Engine -> Output- Asset Scores,Valid,false
1332,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,202,Scoring Engine -> Output- Asset Scores,Valid,false
1333,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,203,Scoring Engine -> Output- Asset Scores,Valid,false
1334,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,204,Scoring Engine -> Output- Asset Scores,Valid,false
1335,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,205,Scoring Engine -> Output- Asset Scores,Valid,false
1336,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,206,Scoring Engine -> Output- Asset Scores,Valid,false
1337,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,207,Scoring Engine -> Output- Asset Scores,Valid,false
1338,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,208,Scoring Engine -> Output- Asset Scores,Valid,false
1339,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,209,Scoring Engine -> Output- Asset Scores,Valid,false
1340,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,210,Scoring Engine -> Output- Asset Scores,Valid,false
1341,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,211,Scoring Engine -> Output- Asset Scores,Valid,false
1342,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,212,Scoring Engine -> Output- Asset Scores,Valid,false
1343,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,213,Scoring Engine -> Output- Asset Scores,Valid,false
1344,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,214,Scoring Engine -> Output- Asset Scores,Valid,false
1345,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,215,Scoring Engine -> Output- Asset Scores,Valid,false
1346,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,216,Scoring Engine -> Output- Asset Scores,Valid,false
1347,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,217,Scoring Engine -> Output- Asset Scores,Valid,false
1348,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,218,Scoring Engine -> Output- Asset Scores,Valid,false
1349,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,219,Scoring Engine -> Output- Asset Scores,Valid,false
1350,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,220,Scoring Engine -> Output- Asset Scores,Valid,false
1351,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,221,Scoring Engine -> Output- Asset Scores,Valid,false
1352,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,222,Scoring Engine -> Output- Asset Scores,Valid,false
1353,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,223,Scoring Engine -> Output- Asset Scores,Valid,false
1354,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,224,Scoring Engine -> Output- Asset Scores,Valid,false
1355,DAL03,Dallas-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,225,Scoring Engine -> Output- Asset Scores,Valid,false
1383,DEN02,Denver-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,226,Scoring Engine -> Output- Asset Scores,Valid,false
1384,DEN02,Denver-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,227,Scoring Engine -> Output- Asset Scores,Valid,false
1385,DEN02,Denver-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,228,Scoring Engine -> Output- Asset Scores,Valid,false
1386,DEN02,Denver-Downtown,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,229,Scoring Engine -> Output- Asset Scores,Valid,false
1387,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,230,Scoring Engine -> Output- Asset Scores,Valid,false
1388,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,231,Scoring Engine -> Output- Asset Scores,Valid,false
1389,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,232,Scoring Engine -> Output- Asset Scores,Valid,false
1390,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,233,Scoring Engine -> Output- Asset Scores,Valid,false
1391,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,234,Scoring Engine -> Output- Asset Scores,Valid,false
1392,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,235,Scoring Engine -> Output- Asset Scores,Valid,false
1393,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,236,Scoring Engine -> Output- Asset Scores,Valid,false
1394,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,237,Scoring Engine -> Output- Asset Scores,Valid,false
1395,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,238,Scoring Engine -> Output- Asset Scores,Valid,false
1396,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,239,Scoring Engine -> Output- Asset Scores,Valid,false
1397,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,240,Scoring Engine -> Output- Asset Scores,Valid,false
1398,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,241,Scoring Engine -> Output- Asset Scores,Valid,false
1399,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,242,Scoring Engine -> Output- Asset Scores,Valid,false
1400,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,243,Scoring Engine -> Output- Asset Scores,Valid,false
1401,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,244,Scoring Engine -> Output- Asset Scores,Valid,false
1402,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,245,Scoring Engine -> Output- Asset Scores,Valid,false
1403,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,246,Scoring Engine -> Output- Asset Scores,Valid,false
1404,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,247,Scoring Engine -> Output- Asset Scores,Valid,false
1405,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,248,Scoring Engine -> Output- Asset Scores,Valid,false
1406,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,249,Scoring Engine -> Output- Asset Scores,Valid,false
1407,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,250,Scoring Engine -> Output- Asset Scores,Valid,false
1408,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,251,Scoring Engine -> Output- Asset Scores,Valid,false
1409,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,252,Scoring Engine -> Output- Asset Scores,Valid,false
1410,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,253,Scoring Engine -> Output- Asset Scores,Valid,false
1411,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,254,Scoring Engine -> Output- Asset Scores,Valid,false
1412,DEN03,Denver-Aurora,,,,,,,,,,,,,,,Flex Asset EOL and Site Risk Evaluation Tool Ver 3.0 3.6.25.xlsx,Output- Asset Scores,255,Scoring Engine -> Output- Asset Scores,Valid,false
